201901,(주)아이비케이시스템,4537,서울특별시 중구 충무로2가,서울특별시 중구 퇴계로,1,722000,소프트웨어자문，개발및공급,19911210,509,187087820,4,1
201901,(주)매트릭스투비,8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로30길,1,722000,소프트웨어자문，개발및공급,19901101,47,14247480,0,1
201901,현대정보기술(주),8500,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털2로,1,722000,소프트웨어자문，개발및공급,19890601,493,171607560,7,9
201901,비즈엔젤(주),8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로,1,722000,소프트웨어자문，개발및공급,20000401,15,4334880,1,0
201901,(주)마크애니,4615,서울특별시 중구 쌍림동,서울특별시 중구 퇴계로,1,722000,소프트웨어자문，개발및공급,19990301,141,44041720,5,3
201901,아이퀘스트(주),8378,서울특별시 구로구 구로동,서울특별시 구로구 디지털로34길,1,722000,소프트웨어자문，개발및공급,19970301,100,24952960,2,1
201901,(주)엣데이터,4793,서울특별시 성동구 성수동2가,서울특별시 성동구 성수일로8길,1,722000,소프트웨어자문，개발및공급,19990206,41,13071040,0,0
201901,단암엔지니어링(주),14072,경기도 안양시 동안구 호계동,경기도 안양시 동안구 시민대로,1,722000,소프트웨어자문，개발및공급,20000601,12,4277860,0,0
201901,(주)디지캡,7794,서울특별시 강서구 마곡동,서울특별시 강서구 마곡중앙8로7길,1,722000,소프트웨어자문，개발및공급,20000801,107,33120580,1,0
201901,아이파트너즈(주),6044,서울특별시 강남구 논현동,서울특별시 강남구 학동로3길,1,722000,소프트웨어자문，개발및공급,20000112,209,54284580,4,5
201901,(주)온라인 파워스,8381,서울특별시 구로구 구로동,서울특별시 구로구 디지털로27길,1,722000,소프트웨어자문，개발및공급,20030701,23,6011840,0,0
201901,(주)빌트원,6253,서울특별시 강남구 역삼동,서울특별시 강남구 도곡로,1,722000,소프트웨어자문，개발및공급,20000501,51,18658560,0,1
201901,(주)한국미디어네트워크,3923,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로56길,1,722000,소프트웨어자문，개발및공급,20000203,64,17454540,1,3
201901,넷마블몬스터주식회사,8378,서울특별시 구로구 구로동,서울특별시 구로구 디지털로,1,722000,소프트웨어자문，개발및공급,20000807,475,147816460,8,5
201901,쏜다넷(주),8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로26길,1,722000,소프트웨어자문，개발및공급,20010301,5,1337660,0,0
201901,(주)동아사이언스,4370,서울특별시 용산구 한강로3가,서울특별시 용산구 청파로,1,722000,소프트웨어자문，개발및공급,20000901,92,25096500,1,0
201901,(주)캐드임팩트,4376,서울특별시 용산구 한강로2가,서울특별시 용산구 새창로,1,722000,소프트웨어자문，개발및공급,20040701,5,1742840,0,0
201901,(주)아네스트코리아,7205,서울특별시 영등포구 양평동5가,서울특별시 영등포구 양평로22길,1,722000,소프트웨어자문，개발및공급,20021104,10,2648860,1,0
201901,엠클릭시스템(주),3149,서울특별시 종로구 관훈동,서울특별시 종로구 인사동7길,1,722000,소프트웨어자문，개발및공급,20011201,16,4765640,0,0
201901,한국도움기술(주),6526,서울특별시 서초구 잠원동,서울특별시 서초구 나루터로12길,1,722000,소프트웨어자문，개발및공급,20020201,10,2179200,0,0
201901,주식회사 캔서롭,8511,서울특별시 금천구 가산동,서울특별시 금천구 디지털로,1,722000,소프트웨어자문，개발및공급,20061018,58,17100680,2,1
201901,이네스닷컴(주),3345,서울특별시 은평구 불광동,서울특별시 은평구 통일로,1,722000,소프트웨어자문，개발및공급,20020101,4,1150280,0,1
201901,에프케이비씨지(주),7327,서울특별시 영등포구 여의도동,서울특별시 영등포구 여의나루로,1,722000,소프트웨어자문，개발및공급,20011101,5,1446020,0,0
201901,비젼아시아(주),3076,서울특별시 종로구 혜화동,서울특별시 종로구 창경궁로,1,722000,소프트웨어자문，개발및공급,20030217,3,704060,1,0
201901,(주)룩앳미디어,6099,서울특별시 강남구 논현동,서울특별시 강남구 선릉로127길,1,722000,소프트웨어자문，개발및공급,20031001,9,2695400,0,0
201901,아이티씨지주식회사,8591,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20020501,12,812880,0,0
201901,(주)우진티유플랜,6044,서울특별시 강남구 논현동,서울특별시 강남구 학동로1길,1,722000,소프트웨어자문，개발및공급,20031101,3,265580,0,0
201901,(주)컴현시스템,2872,서울특별시 성북구 보문동2가,서울특별시 성북구 지봉로24길,1,722000,소프트웨어자문，개발및공급,20030701,3,1073600,0,0
201901,이지웰페어(주),8378,서울특별시 구로구 구로동,서울특별시 구로구 디지털로34길,1,722000,소프트웨어자문，개발및공급,20030701,267,71159920,6,7
201901,퀸텟시스템즈（주）,7327,서울특별시 영등포구 여의도동,서울특별시 영등포구 여의나루로,1,722000,소프트웨어자문，개발및공급,20030601,74,20780160,0,0
201901,(주)파워피티,4172,서울특별시 마포구 도화동,서울특별시 마포구 삼개로,1,722000,소프트웨어자문，개발및공급,20031001,16,3910340,0,0
201901,（주）민중의소리,3147,서울특별시 종로구 경운동,서울특별시 종로구 삼일대로,1,722000,소프트웨어자문，개발및공급,20060102,39,5685920,0,1
201901,한국문화정보원,3925,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로,1,722000,소프트웨어자문，개발및공급,20030120,58,17679540,4,0
201901,엑스리브리스한국지사,6043,서울특별시 강남구 논현동,서울특별시 강남구 강남대로,1,722000,소프트웨어자문，개발및공급,20050301,6,2376340,1,0
201901,테크마힌드라리미티드（영업소）,6235,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20131101,6,2496060,0,0
201901,(주)이트리즈코리아 서울지점,6572,서울특별시 서초구 방배동,서울특별시 서초구 방배로27길,1,722000,소프트웨어자문，개발및공급,20090401,6,1333040,0,0
201901,(주)심프라임소프트,7291,서울특별시 영등포구 양평동1가,,1,722000,소프트웨어자문，개발및공급,20050201,4,707020,0,0
201901,주식회사 투어소프트,3058,서울특별시 종로구 원서동,서울특별시 종로구 창덕궁1길,1,722000,소프트웨어자문，개발및공급,20051001,72,22446320,3,2
201901,(주)웹시그마,6654,서울특별시 서초구 서초동,서울특별시 서초구 반포대로14길,1,722000,소프트웨어자문，개발및공급,20051110,4,471560,0,0
201901,(주)디지털데일리,8502,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20050401,12,3784000,0,1
201901,(주)엠피디에이,4209,서울특별시 마포구 신공덕동,서울특별시 마포구 만리재옛길,1,722000,소프트웨어자문，개발및공급,20050710,12,2479080,1,0
201901,(주)타이호인스트,8376,서울특별시 구로구 구로동,서울특별시 구로구 디지털로33길,1,722000,소프트웨어자문，개발및공급,20050901,91,25503560,10,1
201901,(주)디에스멘토링,3909,서울특별시 마포구 상암동,서울특별시 마포구 매봉산로,1,722000,소프트웨어자문，개발및공급,20050301,34,8772020,0,2
201901,주식회사지에스아이티엠,3059,서울특별시 종로구 재동,서울특별시 종로구 계동길,1,722000,소프트웨어자문，개발및공급,20060601,679,236754440,8,12
201901,주식회사 레인맥,2873,서울특별시 성북구 보문동7가,서울특별시 성북구 보문로,1,722000,소프트웨어자문，개발및공급,20070208,4,1174480,0,0
201901,위드시스템（주）,3181,서울특별시 종로구 평동,서울특별시 종로구 경교장길,1,722000,소프트웨어자문，개발및공급,20070201,14,3019620,0,0
201901,주식회사 메디캐스트,8584,서울특별시 금천구 독산동,서울특별시 금천구 두산로,1,722000,소프트웨어자문，개발및공급,20060501,7,1291180,0,0
201901,（주）비오시스템즈,8507,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20060801,27,6412160,4,1
201901,（주）메디치미디어,3027,서울특별시 종로구 필운동,서울특별시 종로구 사직로9길,1,722000,소프트웨어자문，개발및공급,20061201,12,3437440,0,0
201901,（주）유리솔루션,7333,서울특별시 영등포구 여의도동,서울특별시 영등포구 여의대방로67길,1,722000,소프트웨어자문，개발및공급,20080501,7,1409200,0,0
201901,주식회사세가퍼블리싱코리아,6607,서울특별시 서초구 서초동,서울특별시 서초구 서초대로,1,722000,소프트웨어자문，개발및공급,20080420,4,1564640,0,0
201901,주식회사브로드웍스,21913,인천광역시 연수구 연수동,인천광역시 연수구 함박로8번길,1,722000,소프트웨어자문，개발및공급,20070521,3,465560,0,0
201901,주식회사에델테크,12918,경기도 하남시 풍산동,경기도 하남시 조정대로,1,722000,소프트웨어자문，개발및공급,20071024,10,3288020,0,0
201901,（주）네오엠비즈,6211,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20101001,3,566440,0,0
201901,(주)익스이노(Exinno co.Ltd),4322,서울특별시 용산구 한강로1가,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,20090401,6,1710420,0,0
201901,주식회사엠앤엠솔루션,6781,서울특별시 서초구 양재동,서울특별시 서초구 언남16길,1,722000,소프트웨어자문，개발및공급,20080701,6,1957400,1,0
201901,(주)인사커뮤니케이션,4782,서울특별시 성동구 성수동2가,서울특별시 성동구 연무장5가길,1,722000,소프트웨어자문，개발및공급,20090701,24,5051040,1,1
201901,화이트윙시스템(주),8381,서울특별시 구로구 구로동,서울특별시 구로구 디지털로27길,1,722000,소프트웨어자문，개발및공급,20090424,5,1210760,0,1
201901,(주) 심플릿,22106,인천광역시 미추홀구 도화동,인천광역시 미추홀구 경인로,1,722000,소프트웨어자문，개발및공급,20090401,3,428220,0,0
201901,주식회사 이로운넷,3187,서울특별시 종로구 서린동,서울특별시 종로구 청계천로,1,722000,소프트웨어자문，개발및공급,20080616,7,1477120,0,0
201901,주식회사등지,6313,서울특별시 강남구 개포동,서울특별시 강남구 논현로10길,1,722000,소프트웨어자문，개발및공급,20080707,4,1265300,0,0
201901,이케이웍스(주),4001,서울특별시 마포구 서교동,서울특별시 마포구 동교로,1,722000,소프트웨어자문，개발및공급,20091124,5,1580480,0,0
201901,（주）유드림,8380,서울특별시 구로구 구로동,서울특별시 구로구 디지털로31길,1,722000,소프트웨어자문，개발및공급,20091201,4,639600,0,0
201901,(주)골프와사람들,6025,서울특별시 강남구 신사동,서울특별시 강남구 논현로,1,722000,소프트웨어자문，개발및공급,20100820,3,410300,0,0
201901,（주）큐씨엔,1198,서울특별시 강북구 미아동,서울특별시 강북구 삼양로19길,1,722000,소프트웨어자문，개발및공급,20100101,10,2574340,0,0
201901,주식회사 내일이비즈,4517,서울특별시 중구 순화동,서울특별시 중구 통일로,1,722000,소프트웨어자문，개발및공급,20100101,5,1704040,0,0
201901,(주)나이스큐,4554,서울특별시 중구 필동1가,서울특별시 중구 퇴계로31길,1,722000,소프트웨어자문，개발및공급,20130708,3,315000,0,0
201901,(주)인터풋볼,6611,서울특별시 서초구 서초동,서울특별시 서초구 강남대로69길,1,722000,소프트웨어자문，개발및공급,20100401,5,806000,0,0
201901,(주)지인컨설팅,3173,서울특별시 종로구 내수동,서울특별시 종로구 새문안로3길,1,722000,소프트웨어자문，개발및공급,20100330,6,1592980,0,0
201901,(주)더프론즈,7532,서울특별시 강서구 가양동,서울특별시 강서구 양천로,1,722000,소프트웨어자문，개발및공급,20100101,7,1625100,2,0
201901,（주）다나,3150,서울특별시 종로구 수송동,서울특별시 종로구 삼봉로,1,722000,소프트웨어자문，개발및공급,20120101,4,638540,0,0
201901,주식회사리뷰스타,3174,서울특별시 종로구 내수동,서울특별시 종로구 사직로8길,1,722000,소프트웨어자문，개발및공급,20111001,14,2381980,1,0
201901,주식회사피엔아이,5838,서울특별시 송파구 문정동,서울특별시 송파구 충민로,1,722000,소프트웨어자문，개발및공급,20110601,3,241640,0,0
201901,현대무벡스 주식회사,3127,서울특별시 종로구 연지동,서울특별시 종로구 율곡로,1,722000,소프트웨어자문，개발및공급,20050701,296,112232540,5,6
201901,이니컴퍼니,10594,경기도 고양시 덕양구 동산동,경기도 고양시 덕양구 통일로,1,722000,소프트웨어자문，개발및공급,20120210,3,515240,0,0
201901,헬스커넥트주식회사,6236,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20120101,33,10606520,1,1
201901,(주)씨웨이시스템즈,8504,서울특별시 금천구 가산동,서울특별시 금천구 서부샛길,1,722000,소프트웨어자문，개발및공급,20111101,5,855500,0,0
201901,주식회사 지로스,21984,인천광역시 연수구 송도동,인천광역시 연수구 송도과학로,1,722000,소프트웨어자문，개발및공급,20140205,10,2110940,1,0
201901,주식회사씨알에스큐브,3925,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로,1,722000,소프트웨어자문，개발및공급,20110601,51,15403800,1,0
201901,제이알씨글로벌교육(주),6134,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20110101,12,2624460,0,2
201901,주식회사 콤피아,3909,서울특별시 마포구 상암동,서울특별시 마포구 매봉산로,1,722000,소프트웨어자문，개발및공급,20130101,4,861820,0,1
201901,(주)마블로터스,4158,서울특별시 마포구 도화동,서울특별시 마포구 마포대로,1,722000,소프트웨어자문，개발및공급,20121002,8,2127620,0,0
201901,（주）베리안메디컬시스템즈코리아,3157,서울특별시 종로구 청진동,서울특별시 종로구 종로5길,1,722000,소프트웨어자문，개발및공급,20130123,6,2405320,0,0
201901,（주）파슬넷,4149,서울특별시 마포구 염리동,서울특별시 마포구 백범로,1,722000,소프트웨어자문，개발및공급,20121001,4,1303100,0,0
201901,(주)동녘,5836,서울특별시 송파구 문정동,서울특별시 송파구 법원로11길,1,722000,소프트웨어자문，개발및공급,20120501,15,3900560,1,1
201901,주식회사프레피스코리아（PrephisCoreaCo．，Ltd．）,4779,서울특별시 성동구 성수동1가,서울특별시 성동구 상원1길,1,722000,소프트웨어자문，개발및공급,20130208,9,2628520,0,0
201901,주식회사피엘시스템즈,7293,서울특별시 영등포구 문래동3가,서울특별시 영등포구 문래북로,1,722000,소프트웨어자문，개발및공급,20130220,41,11106880,7,0
201901,주식회사베가웍스,30128,세종특별자치시   나성동,세종특별자치시 한누리대로,1,722000,소프트웨어자문，개발및공급,20130601,5,1212380,0,0
201901,주식회사프럼크리에이티브,3058,서울특별시 종로구 원서동,서울특별시 종로구 창덕궁길,1,722000,소프트웨어자문，개발및공급,20120227,21,5387140,2,0
201901,주식회사엔터플,4209,서울특별시 마포구 신공덕동,서울특별시 마포구 만리재로,1,722000,소프트웨어자문，개발및공급,20131201,18,5700000,1,0
201901,(주）에이팀벤처스（ATEAMVenturesCo．，Ltd）,6527,서울특별시 서초구 잠원동,서울특별시 서초구 나루터로,1,722000,소프트웨어자문，개발및공급,20130905,35,10013320,0,0
201901,주식회사보탬디자인,5329,서울특별시 강동구 천호동,서울특별시 강동구 올림픽로70길,1,722000,소프트웨어자문，개발및공급,20131108,3,269180,0,0
201901,（주）널리소프트,6037,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길,1,722000,소프트웨어자문，개발및공급,20140701,8,1591280,0,2
201901,주식회사브리즈스튜디오,4789,서울특별시 성동구 성수동1가,서울특별시 성동구 아차산로,1,722000,소프트웨어자문，개발및공급,20150201,5,723660,0,0
201901,（주）리앤소프트크리에이티브,6046,서울특별시 강남구 논현동,서울특별시 강남구 논현로133길,1,722000,소프트웨어자문，개발및공급,20150801,8,1619720,0,0
201901,주식회사워너비파트너,3121,서울특별시 종로구 창신동,서울특별시 종로구 지봉로,1,722000,소프트웨어자문，개발및공급,20150101,13,1528200,1,0
201901,주식회사가앤（GA．NCo．，Ltd．）,4745,서울특별시 성동구 행당동,서울특별시 성동구 고산자로6길,1,722000,소프트웨어자문，개발및공급,20140601,7,1308200,0,0
201901,주식회사티케이션,6120,서울특별시 강남구 논현동,서울특별시 강남구 봉은사로5길,1,722000,소프트웨어자문，개발및공급,20160318,6,1230440,0,1
201901,주식회사솔게이트,3117,서울특별시 종로구 숭인동,서울특별시 종로구 청계천로,1,722000,소프트웨어자문，개발및공급,20150301,5,1270620,1,0
201901,주식회사클라리파이,3088,서울특별시 종로구 동숭동,서울특별시 종로구 이화장길,1,722000,소프트웨어자문，개발및공급,20150301,8,2393640,1,1
201901,(주)에프1지에스티,28343,충청북도 청주시 청원구 내덕동,충청북도 청주시 청원구 무심동로660번길,1,722000,소프트웨어자문，개발및공급,20190101,0,0,0,0
201901,(주)인포가이드코리아,6069,서울특별시 강남구 청담동,서울특별시 강남구 선릉로,1,722000,소프트웨어자문，개발및공급,20150801,8,1800940,1,1
201901,주식회사한국식품경영연구원,14556,경기도 부천시 춘의동,경기도 부천시 조마루로385번길,1,722000,소프트웨어자문，개발및공급,20160401,6,949840,0,0
201901,한국후지쯔(주),3154,서울특별시 종로구 종로1가,서울특별시 종로구 종로,1,722000,소프트웨어자문，개발및공급,19880101,194,72886100,10,5
201901,주식회사솔트룩스,6147,서울특별시 강남구 역삼동,서울특별시 강남구 언주로,1,722000,소프트웨어자문，개발및공급,19880101,130,35111740,3,2
201901,현대에이치디에스(주),5510,서울특별시 송파구 신천동,서울특별시 송파구 송파대로,1,722000,소프트웨어자문，개발및공급,19940801,339,134877660,9,1
201901,주식회사 더샘인터내셔날,3188,서울특별시 종로구 서린동,서울특별시 종로구 청계천로,1,722000,소프트웨어자문，개발및공급,19931201,107,34356320,0,0
201901,(주)레디코리아,6561,서울특별시 서초구 방배동,서울특별시 서초구 동광로,1,722000,소프트웨어자문，개발및공급,19971001,59,16496280,4,1
201901,(주)큰사람,8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로26길,1,722000,소프트웨어자문，개발및공급,19960823,63,15122180,2,0
201901,주식회사한솔리드텍,16006,경기도 의왕시 포일동,경기도 의왕시 이미로,1,722000,소프트웨어자문，개발및공급,20171108,8,2155580,1,0
201901,디케이유엔씨 주식회사,4539,서울특별시 중구 수하동,서울특별시 중구 을지로5길,1,722000,소프트웨어자문，개발및공급,19971001,275,87753860,3,13
201901,(주)하성정보,7788,서울특별시 강서구 마곡동,서울특별시 강서구 마곡중앙로,1,722000,소프트웨어자문，개발및공급,20180305,14,2687400,1,1
201901,(주) 블루 솔루션즈,6336,서울특별시 강남구 개포동,서울특별시 강남구 개포로,1,722000,소프트웨어자문，개발및공급,20151211,5,157500,2,0
201901,주식회사헤베너스,2799,서울특별시 성북구 하월곡동,서울특별시 성북구 화랑로,1,722000,소프트웨어자문，개발및공급,20160126,3,903040,0,0
201901,주식회사 로치오,7803,서울특별시 강서구 마곡동,서울특별시 강서구 강서로,1,722000,소프트웨어자문，개발및공급,20181001,3,675000,0,0
201901,주식회사씨아이티365,13820,경기도 과천시 주암동,경기도 과천시 추사로,1,722000,소프트웨어자문，개발및공급,20170410,15,3168760,1,2
201901,주식회사에이치에너지(HEnergyCo.Ltd),37673,경상북도 포항시 남구 지곡동,경상북도 포항시 남구 청암로,1,722000,소프트웨어자문，개발및공급,20180401,7,2415140,2,0
201901,주식회사로보그램,16006,경기도 의왕시 포일동,경기도 의왕시 이미로,1,722000,소프트웨어자문，개발및공급,20180903,4,642860,0,0
201901,주식회사달달웍스,6140,서울특별시 강남구 역삼동,서울특별시 강남구 논현로98길,1,722000,소프트웨어자문，개발및공급,20160930,3,488700,0,0
201901,큐브원주식회사,14059,경기도 안양시 동안구 평촌동,경기도 안양시 동안구 흥안대로,1,722000,소프트웨어자문，개발및공급,20180905,3,873080,0,0
201901,(주)비마시스,8376,서울특별시 구로구 구로동,서울특별시 구로구 디지털로31길,1,722000,소프트웨어자문，개발및공급,20181001,5,1592620,4,0
201901,대우정보시스템(주),3129,서울특별시 종로구 연지동,서울특별시 종로구 종로33길,1,722000,소프트웨어자문，개발및공급,19890801,654,224047400,29,26
201901,세중정보기술(주),6725,서울특별시 서초구 서초동,서울특별시 서초구 남부순환로333길,1,722000,소프트웨어자문，개발및공급,19930330,61,20297500,0,0
201901,씨제이올리브네트웍스(주) 비정규,4323,서울특별시 용산구 동자동,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,20141202,4327,356719540,1358,1204
201901,씨제이올리브네트웍스(주),4323,서울특별시 용산구 동자동,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,19950401,1151,442423220,6,12
201901,씨제이올리브네트웍스(주) 정규,4323,서울특별시 용산구 동자동,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,20141202,3145,783335420,12,66
201901,(주) 청구정보통신,8381,서울특별시 구로구 구로동,서울특별시 구로구 디지털로27길,1,722000,소프트웨어자문，개발및공급,19980701,18,3120960,0,0
201901,인베스트웨어(주),6645,서울특별시 서초구 서초동,서울특별시 서초구 서초대로50길,1,722000,소프트웨어자문，개발및공급,20020501,4,822060,0,0
201901,한국리스크관리(주),3186,서울특별시 종로구 세종로,서울특별시 종로구 세종대로,1,722000,소프트웨어자문，개발및공급,20000312,43,13370880,1,3
201901,쿠도커뮤니케이션주식회사,6713,서울특별시 서초구 서초동,서울특별시 서초구 남부순환로,1,722000,소프트웨어자문，개발및공급,20010501,158,49046080,4,3
201901,티투엘(주),4606,서울특별시 중구 장충동1가,서울특별시 중구 장충단로8길,1,722000,소프트웨어자문，개발및공급,20000901,21,5912740,0,1
201901,현대오토에버주식회사-(일용직)신한울원자력 12호기 주설비공사,36312,경상북도 울진군 북면,경상북도 울진군 북면 울진북로,1,722000,소프트웨어자문，개발및공급,20141101,31,8932320,8,0
201901,현대오토에버　주식회사/일용/힐스테이트 태전2차,12779,경기도 광주시 태전동,,1,722000,소프트웨어자문，개발및공급,20170401,11,4195700,0,0
201901,이제너두(주),6058,서울특별시 강남구 논현동,서울특별시 강남구 언주로,1,722000,소프트웨어자문，개발및공급,20000823,75,19004540,3,2
201901,현대오토에버(주),6182,서울특별시 강남구 대치동,서울특별시 강남구 영동대로,1,722000,소프트웨어자문，개발및공급,20000821,1884,777921220,10,11
201901,티투엘(주)부산지사,48059,부산광역시 해운대구 재송동,부산광역시 해운대구 센텀동로,1,722000,소프트웨어자문，개발및공급,20180701,3,405000,0,0
201901,(주)한국리얼티데이터,4158,서울특별시 마포구 도화동,서울특별시 마포구 큰우물로,1,722000,소프트웨어자문，개발및공급,20160328,3,487240,0,0
201901,현대오토에버(주)-(일용)디에이치아너힐즈,6303,서울특별시 강남구 개포동,,1,722000,소프트웨어자문，개발및공급,20170101,10,3399740,3,0
201901,(주) 멀티캠퍼스,6152,서울특별시 강남구 역삼동,서울특별시 강남구 언주로,1,722000,소프트웨어자문，개발및공급,20000601,780,289244520,24,5
201901,인포겟시스템(주),8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로30길,1,722000,소프트웨어자문，개발및공급,20011217,18,6374320,1,0
201901,(주)누리호스팅,6595,서울특별시 서초구 서초동,서울특별시 서초구 서초대로45길,1,722000,소프트웨어자문，개발및공급,20021207,6,1037060,1,0
201901,지트파워(주),8507,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20020301,14,3727220,0,0
201901,(주)워드앤코드,8510,서울특별시 금천구 가산동,서울특별시 금천구 벚꽃로,1,722000,소프트웨어자문，개발및공급,20040101,14,3385120,0,0
201901,에이치솔루션(주),4525,서울특별시 중구 태평로2가,서울특별시 중구 세종대로,1,722000,소프트웨어자문，개발및공급,20171001,6,2301120,0,0
201901,리네아정보기술(주),8591,서울특별시 금천구 가산동,서울특별시 금천구 가산디지털1로,1,722000,소프트웨어자문，개발및공급,20030701,26,6901460,0,0
201901,인포매니아정보기술(주),4322,서울특별시 용산구 한강로1가,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,20020401,17,3833640,0,0
201901,유넷시스템(주),7217,서울특별시 영등포구 당산동4가,서울특별시 영등포구 당산로41길,1,722000,소프트웨어자문，개발및공급,20030227,26,5068000,0,7
201901,코드시스템주식회사,8589,서울특별시 금천구 가산동,서울특별시 금천구 디지털로,1,722000,소프트웨어자문，개발및공급,20021001,7,1970080,0,1
201901,예스콜닷컴(주),4177,서울특별시 마포구 마포동,서울특별시 마포구 마포대로4다길,1,722000,소프트웨어자문，개발및공급,20020801,62,13115400,2,0
201901,(주)아지앙스코리아,4518,서울특별시 중구 정동,서울특별시 중구 정동길,1,722000,소프트웨어자문，개발및공급,20040923,54,13631240,0,2
201901,(주)에이치앤엘시스템,4516,서울특별시 중구 충정로1가,서울특별시 중구 새문안로,1,722000,소프트웨어자문，개발및공급,20040305,12,3103600,0,0
201901,(주)알토시스템,4788,서울특별시 성동구 성수동1가,서울특별시 성동구 광나루로,1,722000,소프트웨어자문，개발및공급,20041201,5,1569240,0,0
201901,(주)에이티맥스,13112,경기도 성남시 수정구 복정동,경기도 성남시 수정구 복정로,1,722000,소프트웨어자문，개발및공급,20030601,92,23871320,3,1
201901,조인스중앙주식회사,4513,서울특별시 중구 서소문동,서울특별시 중구 서소문로,1,722000,소프트웨어자문，개발및공급,20030901,128,43492880,10,1
201901,(주)한국스마트카드,4512,서울특별시 중구 남대문로5가,,1,722000,소프트웨어자문，개발및공급,20031201,249,99835380,6,1
201901,(주)에스엔테크놀로지,6296,서울특별시 강남구 도곡동,서울특별시 강남구 남부순환로,1,722000,소프트웨어자문，개발및공급,20040211,22,4790200,0,3
201901,엔에프지건설(주),8389,서울특별시 구로구 구로동,서울특별시 구로구 디지털로26길,1,722000,소프트웨어자문，개발및공급,20050509,3,611440,0,0
